,height,date,difficulty,gaslimit,rate,gaspricel1,confirmtime,transaction_count,size,reward,rewardl1,gaslimitbl1,gasprice
1853,7131347,26232055,2.75E+15,50000,116.1,1,82,73,13932,3.02,3.03,8000000,1
1854,7131348,26232140,2.75E+15,4000000,116.48,1,30,65,28255,3.09,3.02,8000029,1.3
1855,7131349,26232207,2.75E+15,55000,125.06,1.3,6,55,9900,3.04,3.09,8000029,3
1856,7131351,26232300,2.75E+15,4000000,116.48,3,27,3,5442,3.01,3.04,8007840,25
1857,7131352,26232305,2.75E+15,52826,116.25,25,55,47,9927,3.01,3.01,8000029,1.1
1858,7131355,26232418,2.74E+15,166666,114.29,1.1,16,97,16845,3.03,3.01,8000029,1.1
1859,7131356,26232419,2.75E+15,100000,116.33,1.1,72,12,3812,3.1,3.03,8003322,1.1
1860,7131357,26232428,2.75E+15,166666,114.29,1.1,3,28,7948,3.02,3.1,8000029,2
1861,7131359,26232447,2.75E+15,42000,116.35,2,18,32,8905,3.02,3.02,8000029,1.1
1862,7131360,26232452,2.75E+15,229695,138.72,1.1,2908,27,5676,3.02,3.02,8000029,1
1863,7131363,26232528,2.75E+15,39501,116.11,1,3,48,9716,3.03,3.02,8000029,1.051
1864,7131364,26232602,2.75E+15,250000,119.13,1.051,25,64,15366,3.06,3.03,8000029,1.1
1865,7131365,26232604,2.75E+15,50000,115.62,1.1,17,113,18385,3.04,3.06,8000029,1
1866,7131366,26232732,2.74E+15,158630,117.65,1,80,109,27432,3.1,3.04,8000029,2.27
1867,7131368,26232738,2.75E+15,90000,115.71,2.27,45,30,7258,3.01,3.1,8000029,1
1868,7131375,26233056,2.74E+15,90000,119.05,1,1,71,16097,3.03,3.01,8000029,1.1
1869,7131376,26233116,2.73E+15,36000,120.13,1.1,10,61,11803,3.05,3.03,8000029,3.3
1870,7131378,26233133,2.74E+15,23500,115.66,3.3,77,71,16151,3.02,3.05,8007840,1
1871,7131379,26233141,2.74E+15,21000,119.05,1,5,42,9029,3.12,3.02,8000029,1.1
1872,7131380,26233237,2.73E+15,200000,110.2,1.1,11,125,21601,3.08,3.12,8000029,3
1873,7131381,26233249,2.73E+15,120000,115.81,3,38,65,12474,3.02,3.08,8007840,1.1
1874,7131383,26233317,2.74E+15,21000,109.89,1.1,3,172,27654,3.04,3.02,8000029,1
1875,7131384,26233330,2.74E+15,50000,95.24,1,22,69,16054,3.13,3.04,7999992,1.1
1876,7131385,26233406,2.73E+15,50000,95.24,1.1,16,119,20720,3.07,3.13,8000029,3
1877,7131386,26233414,2.74E+15,200000,105.71,3,22,90,18906,3.05,3.07,8007840,2
1878,7131388,26233446,2.74E+15,158000,115.65,2,73,63,12328,3.02,3.05,8000029,1.1
1879,7131389,26233452,2.74E+15,1900000,126.14,1.1,3,44,6795,3.02,3.02,8000029,5
1880,7131390,26233504,2.74E+15,99000,134.91,5,7,16,4615,3.01,3.02,8000000,1.1
1881,7131391,26233512,2.74E+15,60000,116.29,1.1,4,48,8278,3.03,3.01,8000029,1.1
1882,7131393,26233538,2.74E+15,250000,107.38,1.1,11,24,5914,3.02,3.03,7992222,1.051
1883,7131395,26233602,2.74E+15,50000,116.28,1.051,20,27,8934,3.02,3.02,7992222,1.1
1884,7131396,26233609,2.74E+15,211129,116.47,1.1,4,23,5235,3.02,3.02,8000029,2.1
1885,7131397,26233611,2.75E+15,60000,116.34,2.1,2293,84,15515,3.05,3.02,8000029,1
1886,7131398,26233647,2.74E+15,72471,116.12,1,2,24,5617,3.02,3.05,8000000,1.1
1887,7131401,26233655,2.75E+15,4000000,114.29,1.1,1,26,5983,3.03,3.02,8000029,2
1888,7131403,26233712,2.75E+15,935000,85.38,2,1,62,12596,3.09,3.03,8000029,1.051
1889,7131405,26233752,2.75E+15,4000000,114.29,1.051,16,2,821,3,3.09,8000029,25
1890,7131406,26233829,2.75E+15,22500,116.75,25,55,132,26888,3.07,3,8003920,1.1
1891,7131407,26233842,2.75E+15,78300,109.47,1.1,5,80,14671,3.03,3.07,8000029,1
1892,7131408,26233850,2.75E+15,70000,113.74,1,3,33,8960,3.02,3.03,8000029,1.1
1893,7131410,26233915,2.75E+15,50000,115.86,1.1,1,120,16312,3.02,3.02,8000029,1
1894,7131412,26233930,2.75E+15,500000,124.92,1,3113,15,4298,3.01,3.02,8000029,1
1895,7131413,26233945,2.75E+15,190232,116.95,1,9,26,5105,3.03,3.01,8000029,2
1896,7131414,26233954,2.75E+15,90000,125.02,2,16,30,7569,3.02,3.03,8000029,2
1897,7131415,26234002,2.75E+15,2000000,128.17,2,1,67,11691,3.02,3.02,8000029,1
1898,7131416,26234023,2.75E+15,211396,114.02,1,16,56,10064,3.03,3.02,8000029,1.051
1899,7131417,26234034,2.75E+15,53639,113.62,1.051,1,29,10019,3.22,3.03,8000029,1.1
1900,7131418,26234053,2.76E+15,150000,115.45,1.1,5,69,13641,3.04,3.22,8000029,1.051
1901,7131419,26234123,2.75E+15,21000,119.05,1.051,20,123,29340,3.1,3.04,8000029,2
1902,7131422,26234210,2.75E+15,100000,116.16,2,16,78,14130,3.03,3.1,8000029,1.051
1903,7131423,26234217,2.76E+15,4300000,119.36,1.051,3,7,2086,3.01,3.03,8000029,14
1904,7131424,26234225,2.76E+15,275754,115.4,14,11,13,4794,3.01,3.01,8003911,5.051
1905,7131425,26234226,2.76E+15,382477,106.94,5.051,32,33,7247,3.01,3.01,8000000,1.051
1906,7131426,26234307,2.76E+15,21000,129.87,1.051,6,120,20953,3.07,3.01,8000029,1.1
1907,7131427,26234311,2.76E+15,60000,116.25,1.1,62,33,6994,3.11,3.07,8000029,1.05
1908,7131428,26234331,2.76E+15,21000,146.51,1.05,4,97,14547,3.06,3.11,8000029,1.051
1909,7131429,26234345,2.76E+15,21000,119.05,1.051,3,111,24550,3.07,3.06,8000029,1
1910,7131430,26234356,2.76E+15,21000,129.87,1,1,16,2697,3.01,3.07,8000000,3.1
1911,7131431,26234357,2.76E+15,50000,95.24,3.1,2,6,1473,3,3.01,8000029,2.4
1912,7131434,26234433,2.76E+15,25200,100.25,2.4,4,88,13077,3.03,3,8000029,2
1913,7131435,26234442,2.76E+15,50000,116.31,2,17,26,4259,3.01,3.03,8000029,1.05
1914,7131436,26234500,2.76E+15,103704,115.71,1.05,9,57,13567,3.04,3.01,8000029,1
1915,7131440,26234541,2.77E+15,78424,116.35,1,1043,39,8313,3.02,3.04,8000029,1
1916,7131441,26234546,2.77E+15,21000,136.05,1,4,9,2777,3.01,3.02,8000000,1.1
1917,7131442,26234556,2.77E+15,1900000,126.18,1.1,8,31,7039,3.03,3.01,8000029,3
1918,7131443,26234602,2.77E+15,21000,136.05,3,1,31,8972,3.02,3.03,8007840,3
1919,7131444,26234616,2.77E+15,200000,104.53,3,1,11,2291,3.01,3.02,8015659,3.02
1920,7131446,26234621,2.78E+15,110635,99.52,3.02,22,101,19511,3.02,3.01,8023485,1.05
1921,7131447,26234707,2.77E+15,25200,146.51,1.05,13,99,23299,3.05,3.02,8007836,1
1922,7131448,26234759,2.77E+15,60000,106.46,1,24,109,23784,3.07,3.05,8000029,3
1923,7131450,26234816,2.77E+15,235315,106.98,3,64,69,22220,3.02,3.07,8007840,1
1924,7131453,26234902,2.77E+15,70000,111.63,1,13,99,25382,3.05,3.02,8000000,1.846
1925,7131454,26234915,2.77E+15,100000,116.4,1.846,11,77,18298,3.13,3.05,8000029,2
1926,7131455,26234925,2.77E+15,50000,115.9,2,261,117,18119,3.02,3.13,8000029,1
1927,7131457,26234934,2.78E+15,21000,116.31,1,2,39,7437,3.03,3.02,8000029,1.101
1928,7131459,26235012,2.78E+15,80442,118.3,1.101,2,29,8190,3.05,3.03,8000029,1
1929,7131461,26235031,2.78E+15,21000,116.33,1,11,25,8988,3.11,3.05,8000029,2
1930,7131463,26235054,2.78E+15,104944,114.35,2,9,8,1743,3.01,3.11,8000029,20
1931,7131464,26235100,2.78E+15,21000,146.52,20,20,82,20068,3.04,3.01,8003012,1
1932,7131465,26235211,2.78E+15,65000,116.28,1,55,143,25044,3.07,3.04,8000029,1.1
1933,7131466,26235242,2.77E+15,50000,116.1,1.1,55,166,29526,3.05,3.07,8000029,1
1934,7131469,26235420,2.77E+15,50000,126.54,1,41,139,27131,3.08,3.05,8000029,2
1935,7131470,26235427,2.77E+15,50000,115.48,2,2041,163,29162,3.04,3.08,8000029,1
1936,7131472,26235453,2.77E+15,660000,115.63,1,2,20,5609,3.01,3.04,8000000,2
1937,7131473,26235454,2.77E+15,166666,114.29,2,1,14,4809,3.02,3.01,8000029,1
1938,7131475,26235517,2.77E+15,235000,112.35,1,13,121,22308,3.07,3.02,8000029,1
1939,7131476,26235617,2.77E+15,159914,115.71,1,5,118,22407,3.06,3.07,8000000,2
1940,7131477,26235619,2.77E+15,74130,114.66,2,42,27,7670,3.03,3.06,8000029,1.1
1941,7131478,26235644,2.77E+15,100000,116.4,1.1,24,80,17647,3.04,3.03,8000029,1.05
1942,7131479,26235703,2.77E+15,360000,119.52,1.05,17,60,14344,3.04,3.04,8000029,1.1
1943,7131480,26235718,2.77E+15,21000,119.05,1.1,14,9,1907,3.01,3.04,8000029,20
1944,7131482,26235804,2.76E+15,74316,114.38,20,1,80,17340,3.03,3.01,8002847,1
1945,7131483,26235814,2.76E+15,335000,113.46,1,7,41,7909,3.02,3.03,8002841,1.05
1946,7131485,26235849,2.76E+15,38306,116.29,1.05,23,99,21721,3.1,3.02,8000029,2
1947,7131487,26235922,2.76E+15,21000,119.05,2,2,18,3464,3.02,3.1,8000021,1.051
1948,7131488,26235942,2.76E+15,75156,110.73,1.051,5,143,21209,3.03,3.02,8000029,1
1949,7131490,27120012,2.76E+15,200000,132.89,1,6,10,8476,3.12,3.03,8000029,4.1
1950,7131491,27120015,2.77E+15,50000,116.24,4.1,43668,50,6983,3.02,3.12,8000029,1
1951,7131493,27120122,2.76E+15,400000,113.95,1,53,136,29823,3.09,3.02,8000000,6.1
1952,7131495,27120154,2.76E+15,100000,115.78,6.1,81,103,21267,3.03,3.09,8000029,1.1
1953,7131497,27120233,2.76E+15,72172,97.48,1.1,9,92,14720,3.02,3.03,8000029,1.1
1954,7131498,27120241,2.76E+15,65000,105.73,1.1,5,43,9797,3.04,3.02,8000029,3
1955,7131499,27120254,2.76E+15,74973,97.48,3,3,51,10449,3.02,3.04,8007840,1.1
1956,7131500,27120410,2.75E+15,21000,136.05,1.1,5,151,35995,3.13,3.02,8000029,1
1957,7131501,27120456,2.75E+15,21000,113.38,1,2,96,19332,3.07,3.13,8000029,3
1958,7131502,27120541,2.74E+15,90000,125.02,3,109,146,28672,3.19,3.07,8000029,3
1959,7131503,27120551,2.74E+15,166666,114.29,3,1,88,16338,3.03,3.19,8000029,2
1960,7131504,27120558,2.75E+15,50000,115.81,2,101,152,25830,3.03,3.03,8000029,1
1961,7131505,27120623,2.75E+15,610000,111.29,1,9,123,24071,3.08,3.03,8000029,2
1962,7131506,27120647,2.75E+15,52226,115.13,2,5,36,9120,3.02,3.08,8000029,1.1
1963,7131507,27120722,2.74E+15,150000,114.29,1.1,20,139,25231,3.07,3.02,8000029,1.1
1964,7131508,27120727,2.75E+15,635000,99.85,1.1,3,30,9152,3.02,3.07,8000029,1.1
1965,7131509,27120739,2.75E+15,21000,116.23,1.1,393,44,7801,3.04,3.02,8000029,1.1
1966,7131511,27120758,2.75E+15,41906,118.12,1.1,4,4,22605,3.14,3.04,8000000,5
1967,7131513,27120902,2.74E+15,21000,116.41,5,474,4,22875,3.02,3.14,8000000,1.1
1968,7131515,27120918,2.75E+15,89973,116.11,1.1,504,12,9543,3.02,3.02,8000029,1.1
1969,7131516,27120924,2.75E+15,100000,116.25,1.1,535,28,9222,3.02,3.02,8000021,1.1
1970,7131517,27120928,2.75E+15,235603,129.5,1.1,514,9,7660,3.02,3.02,8000029,1.1
1971,7131519,27121012,2.75E+15,89973,116.32,1.1,542,21,14634,3.02,3.02,8000029,1.1
1972,7131520,27121015,2.75E+15,150000,116.38,1.1,277,18,9509,3.03,3.02,8000029,1.05
1973,7131521,27121027,2.75E+15,400000,120.57,1.05,9,23,7031,3.02,3.03,8000029,3
1974,7131522,27121029,2.75E+15,50000,116.24,3,7,59,12812,3.02,3.02,8007840,1
1975,7131524,27121124,2.75E+15,35000,129.54,1,1,44,9785,3.02,3.02,8000029,1
1976,7131525,27121136,2.75E+15,50000,115.76,1,48,116,19818,3.06,3.02,8000029,1
1977,7131528,27121233,2.75E+15,100000,115.79,1,9,32,8280,3.02,3.06,8000029,1.1
1978,7131529,27121236,2.75E+15,21000,79.37,1.1,1,21,4788,3.01,3.02,8007833,1.1
1979,7131530,27121246,2.75E+15,99000,116.56,1.1,9,60,20169,3.13,3.01,8000029,1.1
1980,7131532,27121313,2.75E+15,55000,87.27,1.1,6,87,14915,3.04,3.13,8000000,1.051
1981,7131533,27121355,2.75E+15,57000,117.79,1.051,3,120,26979,3.08,3.04,8000029,1.05
1982,7131536,27121425,2.75E+15,120000,115.65,1.05,23,33,11087,3.02,3.08,8000029,1.1
1983,7131537,27121435,2.75E+15,22000,116.4,1.1,5,4,986,3.01,3.02,8000029,45
1984,7131538,27121436,2.76E+15,21000,136.05,45,2,58,11239,3.03,3.01,8000000,2
1985,7131539,27121444,2.76E+15,90000,119.89,2,4,3,1148,3,3.03,8000029,29
1986,7131540,27121451,2.76E+15,55000,115.59,29,2,81,16356,3.03,3,8000000,1.1
1987,7131542,27121517,2.76E+15,110000,119.1,1.1,4,26,12118,3.04,3.03,8000029,1.3
1988,7131543,27121522,2.76E+15,6000000,115.19,1.3,165,8,5146,3.11,3.04,8000000,1.1
1989,7131545,27121544,2.77E+15,66149,116.23,1.1,2,29,11796,3.03,3.11,8000029,1.1
1990,7131546,27121609,2.77E+15,50000,95.24,1.1,25,23,17121,3.08,3.03,8000029,5
1991,7131548,27121657,2.76E+15,1260000,115.21,5,36,87,23335,3.05,3.08,8007840,2
1992,7131550,27121711,2.77E+15,120000,116.3,2,23,18,9768,3.02,3.05,8000029,1.32
1993,7131552,27121736,2.77E+15,21000,136.05,1.32,3,37,13791,3.04,3.02,8000029,1
1994,7131553,27121811,2.76E+15,200000,120.56,1,28,102,28206,3.09,3.04,8000029,1
1995,7131555,27121847,2.76E+15,100000,116.7,1,34,55,12240,3.02,3.09,8000029,1.4
1996,7131556,27121911,2.76E+15,996039,118.71,1.4,29,2,24892,3.06,3.02,8000029,2
1997,7131557,27121921,2.76E+15,6000000,115.51,2,234,9,21353,3.03,3.06,8000029,1.2
1998,7131558,27121948,2.76E+15,42000,115.88,1.2,2,74,26227,3.09,3.03,8000029,3
1999,7131559,27122051,2.75E+15,28346,113.8,3,14,83,19140,3.06,3.09,8007840,2
2000,7131561,27122108,2.76E+15,235000,112.07,2,1,30,9535,3.02,3.06,8000029,3
2001,7131562,27122117,2.76E+15,21000,136.05,3,2,14,2651,3.01,3.02,8007840,5
2002,7131563,27122152,2.76E+15,210000,115.17,5,15,95,23437,3.1,3.01,8000029,2
2003,7131564,27122157,2.76E+15,100000,115.5,2,108,26,8416,3.02,3.1,8000029,1.2
2004,7131565,27122215,2.76E+15,635000,99.85,1.2,14,51,13131,3.04,3.02,8000029,3
2005,7131568,27122227,2.76E+15,40000,114.29,3,1,28,6260,3.03,3.04,8007840,1.2
2006,7131569,27122304,2.76E+15,37169,115.3,1.2,21,82,20109,3.07,3.03,8000029,2
2007,7131570,27122312,2.76E+15,4000000,138,2,41,31,9330,3.03,3.07,8000029,1.265
2008,7131571,27122316,2.76E+15,279255,135.68,1.265,131,78,19482,3.07,3.03,8000029,1
2009,7131572,27122405,2.76E+15,90000,116.6,1,8,43,9561,3.03,3.07,8000000,2
2010,7131573,27122409,2.76E+15,50000,116.05,2,27,144,26864,3.03,3.03,8000029,1
2011,7131574,27122518,2.75E+15,150000,115.87,1,50,141,25929,3.11,3.03,8000029,4
2012,7131575,27122521,2.75E+15,90000,125.02,4,30,78,18738,3.05,3.11,8000029,2
2013,7131577,27122536,2.76E+15,21408,93.42,2,4,22,3684,3.01,3.05,8000029,3.4
2014,7131578,27122541,2.76E+15,100000,103.69,3.4,48,30,7995,3.02,3.01,8007840,1.2
2015,7131579,27122607,2.76E+15,610000,112.66,1.2,362,4,14159,3.05,3.02,8000029,1.2
2016,7131580,27122632,2.76E+15,21000,146.52,1.2,2,65,14364,3.05,3.05,8000029,1.2
2017,7131581,27122741,2.75E+15,400000,119.05,1.2,23,14,4609,3.05,3.05,8000029,20
2018,7131582,27122747,2.75E+15,159999,109.82,20,58,62,24991,3.07,3.05,8000000,4
2019,7131583,27122812,2.75E+15,50000,116.29,4,466,101,30501,3.07,3.07,8000029,1
2020,7131584,27122827,2.75E+15,150000,121.93,1,112,40,15814,3.03,3.07,8000000,2
2021,7131585,27122833,2.75E+15,1000000,115.8,2,2,53,21872,3.12,3.03,8000029,1
2022,7131587,27122853,2.76E+15,235507,106.88,1,3,23,7352,3.02,3.12,8000000,1.2
2023,7131589,27122855,2.76E+15,610000,112.66,1.2,530,8,2190,3.01,3.02,8000029,1.2
2024,7131590,27122903,2.76E+15,223812,129.75,1.2,332,9,16290,3.04,3.01,8000029,1
2025,7131592,27122952,2.76E+15,21000,146.52,1,1,48,28456,3.03,3.04,8000000,2
2026,7131593,27123000,2.76E+15,21000,116.33,2,3,44,15613,3.04,3.03,8000029,1.05
2027,7131595,27123138,2.75E+15,150000,114.29,1.05,23,154,33428,3.09,3.04,8000029,1.938
2028,7131596,27123140,2.75E+15,110000,117.52,1.938,47788,3,1344,3.01,3.09,8000029,29
2029,7131597,27123145,2.75E+15,1000000,120.53,29,53,16,11809,3.03,3.01,8003895,2
2030,7131599,27123157,2.76E+15,100000,116.34,2,50,32,12549,3.02,3.03,8000029,1
2031,7131600,27123203,2.76E+15,50000,116.38,1,151,70,15358,3.03,3.02,8000000,1
2032,7131601,27123211,2.76E+15,610000,112.66,1,726,3,11744,3.04,3.03,8000029,1.2
2033,7131602,27123227,2.76E+15,152465,114.7,1.2,1,3,14398,3.04,3.04,8000029,2
2034,7131603,27123254,2.76E+15,120000,116.23,2,19,78,16412,3.05,3.04,8000029,1.3
2035,7131604,27123328,2.76E+15,100000,146.52,1.3,31,86,22560,3.06,3.05,8000029,1.3
2036,7131606,27123417,2.75E+15,1000000,113.93,1.3,13,2,5973,3.02,3.06,8000029,1.3
2037,7131607,27123418,2.76E+15,6000000,109.38,1.3,109,1,5192,3.02,3.02,8000029,1.6
2038,7131614,27123602,2.76E+15,1000000,100.98,1.6,27,36,10773,3.01,3.02,8000029,1.3
2039,7131618,27123655,2.76E+15,21000,116.23,1.3,376,19,9043,3.01,3.01,8000029,1.2
2040,7131619,27123703,2.76E+15,50000,116.38,1.2,84,79,17776,3.03,3.01,8000029,1
2041,7131620,27123743,2.76E+15,100000,103.51,1,35,92,22594,3.17,3.03,8000029,1.4
2042,7131621,27123748,2.76E+15,90000,95.22,1.4,2,24,4526,3.01,3.17,8000029,5.2
2043,7131622,27123808,2.76E+15,50000,116.04,5.2,18,80,19137,3.06,3.01,7992222,1.3
2044,7131623,27123838,2.76E+15,65000,104.76,1.3,45,83,20469,3.07,3.06,7999992,2
2045,7131625,27124038,2.75E+15,21000,136.05,2,106,76,22096,3.09,3.07,8000029,3
2046,7131626,27124054,2.75E+15,120000,115.74,3,18,46,20930,3.04,3.09,8000000,2
2047,7131627,27124059,2.75E+15,38370,116.21,2,136,58,18570,3.05,3.04,8000029,2
2048,7131628,27124111,2.75E+15,293691,127.69,2,66,93,23408,3.04,3.05,8000029,1.3
2049,7131629,27124122,2.75E+15,235507,109.62,1.3,150,42,11040,3.04,3.04,8000029,1.2
2050,7131630,27124138,2.75E+15,166666,114.29,1.2,9,75,15694,3.06,3.04,8000029,1.2
2051,7131631,27124215,2.75E+15,300000,87.47,1.2,12,57,18590,3.06,3.06,7992222,2
2052,7131632,27124217,2.75E+15,21000,95.24,2,24,8,2089,3.01,3.06,7999992,10
2053,7131633,27124321,2.74E+15,21000,95.24,10,44,112,20440,3.16,3.01,8000029,5.3
2054,7131634,27124404,2.74E+15,343000,112.62,5.3,41,138,28971,3.17,3.16,8000029,1.68
2055,7131635,27124405,2.74E+15,60000,119.41,1.68,34,83,18782,3.07,3.17,8000029,2
2056,7131636,27124427,2.74E+15,500000,78.7,2,17,26,11179,3.02,3.07,8000029,2
2057,7131637,27124429,2.74E+15,50000,95.24,2,14,38,14692,3.04,3.02,8000029,2
2058,7131638,27124435,2.75E+15,50000,116.22,2,130,80,17354,3.01,3.04,8000029,1
2059,7131639,27124436,2.75E+15,610000,112.66,1,1469,3,3602,3.01,3.01,8000029,1.2
2060,7131640,27124500,2.75E+15,42000,119.05,1.2,7,82,23100,3.06,3.01,8000029,1.2
2061,7131641,27124528,2.74E+15,42000,119.05,1.2,25,95,26082,3.19,3.06,8000029,2
2062,7131642,27124549,2.74E+15,21000,136.05,2,6,45,21936,3.05,3.19,8000029,2
2063,7131643,27124616,2.74E+15,210000,123.65,2,13,49,28907,3.1,3.05,8000029,2
2064,7131644,27124630,2.74E+15,1000000,105.16,2,58,10,10820,3.03,3.1,8000000,2
2065,7131646,27124642,2.75E+15,235507,109.62,2,70,8,14401,3.02,3.03,8000029,1.3
2066,7131647,27124715,2.74E+15,90000,119.05,1.3,8,88,28262,3.06,3.02,8000029,1.263
2067,7131648,27124725,2.74E+15,50000,116,1.263,1554,39,7893,3.23,3.06,8000029,1
2068,7131649,27124802,2.74E+15,55000,112.5,1,1,109,27013,3.09,3.23,8000000,5.3
2069,7131650,27124820,2.74E+15,21000,107.14,5.3,3,3,1212,3.01,3.09,8000000,40
2070,7131651,27124832,2.74E+15,55000,103.04,40,6,65,22030,3.06,3.01,8003879,2
2071,7131652,27124858,2.74E+15,50000,116.12,2,43,105,25499,3.04,3.06,8000029,1
2072,7131653,27124908,2.74E+15,21000,102.04,1,9,83,20569,3.07,3.04,8000029,2
2073,7131654,27124912,2.74E+15,55000,87.27,2,1,69,20965,3.02,3.07,8000029,1.2
2074,7131655,27124936,2.74E+15,74782,111.65,1.2,3,57,21821,3.07,3.02,8000000,2
2075,7131656,27124944,2.74E+15,72812,116.79,2,4,5,9036,3.03,3.07,8000029,7
2076,7131659,27125026,2.75E+15,1900000,126.14,7,27,141,29068,3.09,3.03,8000000,1.35
2077,7131661,27125121,2.74E+15,50000,116.28,1.35,53,64,21543,3.05,3.09,8000029,1.051
2078,7131662,27125136,2.74E+15,21000,114.29,1.051,57,25,16746,3.07,3.05,8000029,2
2079,7131666,27125242,2.74E+15,119977,125.02,2,5,49,13181,3.04,3.07,8000029,1.3
2080,7131667,27125258,2.74E+15,90000,117.13,1.3,23,79,17295,3.1,3.04,8000029,1.3
2081,7131668,27125303,2.75E+15,235507,109.62,1.3,2,23,7097,3.02,3.1,8000029,1.3
2082,7131669,27125316,2.75E+15,21000,116.24,1.3,11,44,15270,3.06,3.02,8000029,1.2
2083,7131670,27125322,2.75E+15,103156,116.33,1.2,2,1,1534,3.1,3.06,8000029,80
2084,7131671,27125332,2.75E+15,200000,115.5,80,14,17,15559,3.04,3.1,8000000,1.3
2085,7131672,27125349,2.75E+15,42000,119.05,1.3,14,62,21792,3.05,3.04,8000029,2
2086,7131673,27125409,2.75E+15,21000,136.05,2,2,37,14034,3.12,3.05,8000029,1
2087,7131675,27125433,2.75E+15,6000000,115.97,1,144,1,4364,3.01,3.12,8000029,1.6
2088,7131678,27125457,2.76E+15,3651000,116.81,1.6,7,11,12130,3.03,3.01,8000029,4
2089,7131681,27125521,2.76E+15,100000,115.69,4,1,46,12395,3.05,3.03,8007840,1.3
2090,7131682,27125524,2.76E+15,50000,95.24,1.3,8,31,6812,3.02,3.05,8000029,1.2
2091,7131683,27125535,2.76E+15,21000,116.27,1.2,2,50,15303,3.04,3.02,8000000,1.2
2092,7131685,27125649,2.76E+15,200000,113.3,1.2,18,95,24946,3.11,3.04,8000029,2
2093,7131686,27125650,2.76E+15,90000,117.13,2,35,37,13194,3.03,3.11,8000029,1.223
2094,7131688,27125705,2.76E+15,150000,115.1,1.223,8,11,2314,3.02,3.03,8000029,21
2095,7131689,27125716,2.76E+15,431878,121.56,21,21,110,23070,3.15,3.02,8000000,1.2
2096,7131690,27125729,2.76E+15,107000,115.67,1.2,11,43,12933,3.04,3.15,8000029,2
2097,7131691,27125731,2.76E+15,55000,115.53,2,13,25,13174,3.03,3.04,8000029,1.4
2098,7131693,27125736,2.77E+15,2416199,118.21,1.4,35,2,6388,3.02,3.03,8000029,1.4
2099,7131695,27125800,2.77E+15,60000,116.18,1.4,15,65,15917,3.05,3.02,8000029,1.3
2100,7131697,27125839,2.77E+15,100000,116.11,1.3,18,33,13922,3.03,3.05,8000029,1.3
2101,7131698,27125854,2.77E+15,263146,123.51,1.3,9,39,15869,3.04,3.03,8000029,1.4
2102,7131701,27125952,2.77E+15,21000,89.85,1.4,43179,81,31952,3.11,3.04,8000029,2.875
2103,7131706,27010112,2.77E+15,21000,102.04,2.875,17,70,22861,3.06,3.11,8000000,1.4
2104,7131707,27010138,2.77E+15,100000,136.05,1.4,25,79,16556,3.04,3.06,8000029,2
2105,7131709,27010231,2.77E+15,500000,113.79,2,16,87,23475,3.05,3.04,8000029,1.3
2106,7131710,27010244,2.77E+15,900000,112.83,1.3,8,83,30342,3.08,3.05,8000029,2
2107,7131714,27010437,2.76E+15,38872,120,2,5,124,28515,3.12,3.08,8000029,7
2108,7131715,27010439,2.76E+15,1600000,136.05,7,45,93,25334,3.04,3.12,8000000,2
2109,7131716,27010445,2.76E+15,100000,103.51,2,116,43,20821,3.03,3.04,8000029,1.2
2110,7131717,27010502,2.76E+15,200000,108.04,1.2,8,138,31802,3.08,3.03,8000029,1.4
2111,7131718,27010521,2.76E+15,55000,106.7,1.4,6,106,24345,3.04,3.08,8000000,1.2
2112,7131719,27010558,2.76E+15,70000,108.6,1.2,30,149,30976,3.1,3.04,8000000,2
2113,7131720,27010630,2.76E+15,58300,114.29,2,1,10,3063,3.02,3.1,8000029,18.743
2114,7131721,27010643,2.76E+15,56922,108.94,18.743,27,89,34336,3.08,3.02,8003933,3
2115,7131726,27010756,2.76E+15,50000,116.33,3,60,45,21278,3.02,3.08,8011748,1
2116,7131727,27010823,2.76E+15,400000,115.86,1,8,59,27473,3.07,3.02,8003951,1.4
2117,7131728,27010825,2.76E+15,21000,107.14,1.4,28,1,2849,3.01,3.07,8000029,40
2118,7131731,27010834,2.77E+15,38370,115.87,40,3,27,10246,3.02,3.01,8000029,1.2
2119,7131732,27010849,2.77E+15,1000000,108.92,1.2,14,62,18324,3.04,3.02,8000029,1.2
2120,7131733,27010851,2.77E+15,38744,120,1.2,6,34,25706,3.17,3.04,8000029,2
2121,7131735,27011015,2.76E+15,70000,113.74,2,23,118,26809,3.05,3.17,8000029,2
2122,7131736,27011037,2.76E+15,37383,107,2,13,105,22000,3.07,3.05,8000029,3
2123,7131738,27011118,2.76E+15,80000,104.47,3,2,67,21658,3.03,3.07,8007840,1.211
2124,7131739,27011127,2.76E+15,21000,95.24,1.211,7,67,16006,3.05,3.03,8000029,1.3
2125,7131740,27011131,2.76E+15,218037,153.3,1.3,2,14,9641,3.02,3.05,8000029,1.3
2126,7131741,27011139,2.77E+15,55000,115.76,1.3,2,63,17440,3.05,3.02,8000029,2
2127,7131742,27011151,2.77E+15,90000,126.96,2,2,117,28943,3.09,3.05,8000029,3
2128,7131743,27011312,2.76E+15,150000,115.87,3,65,136,36715,3.16,3.09,8007840,12
2129,7131744,27011334,2.76E+15,38808,120,12,25,125,36446,3.12,3.16,8015659,11
2130,7131745,27011343,2.76E+15,150000,121.72,11,90,102,25198,3.06,3.12,8023485,3
