,gasprice,height,heightl1,totaldifficulty,totaldiffl1,difficulty,diffl1,gaslimit,limitl1,rate,ratel1,timestamp,timestampl1,gaspricel1,gaspricel2,gaspricel3,gaspricel4,gaspricel5,confirmtime,conl1,conl2,conl3,conl4,conl5,timespan1,timespan2,timespan3,timespan4,timespan5
1242,2.0,7130101,7130100,8894628647805185224491,8894625856547700838346,2791257484386145,2789345743346014,250000,74316,114.39,112.83,1548494660,1548494652,1.4,3.0,2.0,2.0,2.0,7.0,5.0,19.0,5.0,15.0,13.0,8,30,48,20,42
1243,1.0,7130102,7130101,8894631439612425424524,8894628647805185224491,2791807240200033,2791257484386145,21000,250000,116.24,114.39,1548494669,1548494660,2.0,1.4,3.0,2.0,2.0,1664.0,7.0,5.0,19.0,5.0,15.0,9,8,30,48,20
1244,1.3,7130103,7130102,8894634233332608567448,8894631439612425424524,2793720183142924,2791807240200033,500000,21000,112.62,116.24,1548494670,1548494669,1.0,2.0,1.4,3.0,2.0,0.0,1664.0,7.0,5.0,19.0,5.0,1,9,8,30,48
1245,3.0,7130104,7130103,8894637024874305157910,8894634233332608567448,2791541696590462,2793720183142924,90000,500000,116.38,112.62,1548494697,1548494670,1.3,1.0,2.0,1.4,3.0,16.0,0.0,1664.0,7.0,5.0,19.0,27,1,9,8,30
1246,3.3,7130105,7130104,8894639814239642624184,8894637024874305157910,2789365337466274,2791541696590462,4537025,90000,115.96,116.38,1548494732,1548494697,3.0,1.3,1.0,2.0,1.4,51.0,16.0,0.0,1664.0,7.0,5.0,35,27,1,9,8
1247,7.0,7130106,7130105,8894642602792741110662,8894639814239642624184,2788553098486478,2789365337466274,50000,4537025,95.24,115.96,1548494751,1548494732,3.3,3.0,1.3,1.0,2.0,27.0,51.0,16.0,0.0,1664.0,7.0,19,35,27,1,9
1248,1.95,7130107,7130106,8894645383726006255308,8894642602792741110662,2780933265144646,2788553098486478,21040,50000,116.39,95.24,1548494822,1548494751,7.0,3.3,3.0,1.3,1.0,122.0,27.0,51.0,16.0,0.0,1664.0,71,19,35,27,1
1249,1.0,7130108,7130107,8894648161135394501229,8894645383726006255308,2777409388245921,2780933265144646,50000,21040,115.52,116.39,1548494863,1548494822,1.95,7.0,3.3,3.0,1.3,31.0,122.0,27.0,51.0,16.0,0.0,41,71,19,35,27
1250,1.8,7130109,7130108,8894650940450695488892,8894648161135394501229,2779315300987663,2777409388245921,21000,50000,116.29,115.52,1548494871,1548494863,1.0,1.95,7.0,3.3,3.0,39.0,31.0,122.0,27.0,51.0,16.0,8,41,71,19,35
1251,1.3,7130110,7130109,8894653720315752290443,8894650940450695488892,2779865056801551,2779315300987663,50000,21000,116.28,116.29,1548494883,1548494871,1.8,1.0,1.95,7.0,3.3,24.0,39.0,31.0,122.0,27.0,51.0,12,8,41,71,19
1252,3.0,7130111,7130110,8894656502087920890648,8894653720315752290443,2781772168600205,2779865056801551,21000,50000,136.05,116.28,1548494897,1548494883,1.3,1.8,1.0,1.95,7.0,3.0,24.0,39.0,31.0,122.0,27.0,14,12,8,41,71
1253,2.0,7130112,7130111,8894659280334983729644,8894656502087920890648,2778247062838996,2781772168600205,900000,21000,116.84,136.05,1548494941,1548494897,3.0,1.3,1.8,1.0,1.95,14.0,3.0,24.0,39.0,31.0,122.0,44,14,12,8,41
1254,1.4,7130113,7130112,8894662056418670485226,8894659280334983729644,2776083686755582,2778247062838996,50000,900000,116.34,116.84,1548494971,1548494941,2.0,3.0,1.3,1.8,1.0,73.0,14.0,3.0,24.0,39.0,31.0,30,44,14,12,8
1255,1.4,7130114,7130113,8894664834407622667369,8894662056418670485226,2777988952182143,2776083686755582,70000,50000,118.93,116.34,1548494975,1548494971,1.4,2.0,3.0,1.3,1.8,0.0,73.0,14.0,3.0,24.0,39.0,4,30,44,14,12
1256,5.0,7130115,7130114,8894667602094811318944,8894664834407622667369,2767687188651575,2777988952182143,21000,70000,136.05,118.93,1548495063,1548494975,1.4,1.4,2.0,3.0,1.3,83.0,0.0,73.0,14.0,3.0,24.0,88,4,30,44,14
1257,2.0,7130116,7130115,8894670371683165544490,8894667602094811318944,2769588354225546,2767687188651575,90000,21000,116.33,136.05,1548495068,1548495063,5.0,1.4,1.4,2.0,3.0,88.0,83.0,0.0,73.0,14.0,3.0,5,88,4,30,44
1258,1.3,7130117,7130116,8894673141821275583924,8894670371683165544490,2770138110039434,2769588354225546,70000,90000,113.36,116.33,1548495078,1548495068,2.0,5.0,1.4,1.4,2.0,5.0,88.0,83.0,0.0,73.0,14.0,10,5,88,4,30
1259,2.0,7130118,7130117,8894675905746108942036,8894673141821275583924,2763924833358112,2770138110039434,110000,70000,110.84,113.36,1548495138,1548495078,1.3,2.0,5.0,1.4,1.4,56.0,5.0,88.0,83.0,0.0,73.0,60,10,5,88,4
1260,2.0,7130119,7130118,8894678667521552768960,8894675905746108942036,2761775443826924,2763924833358112,47132,110000,118.5,110.84,1548495169,1548495138,2.0,1.3,2.0,5.0,1.4,3.0,56.0,5.0,88.0,83.0,0.0,31,60,10,5,88
1261,1.0,7130120,7130119,8894681429846752409772,8894678667521552768960,2762325199640812,2761775443826924,50000,47132,116.09,118.5,1548495184,1548495169,2.0,2.0,1.3,2.0,5.0,16.0,3.0,56.0,5.0,88.0,83.0,15,31,60,10,5
1262,6.0,7130121,7130120,8894684192721707864472,8894681429846752409772,2762874955454700,2762325199640812,150000,50000,116.57,116.09,1548495200,1548495184,1.0,2.0,2.0,1.3,2.0,78.0,16.0,3.0,56.0,5.0,88.0,16,15,31,60,10
1263,1.0,7130123,7130121,8894689698535925626048,8894684192721707864472,2753181986787732,2762874955454700,25200,150000,116.4,116.57,1548495292,1548495200,6.0,1.0,2.0,2.0,1.3,18.0,78.0,16.0,3.0,56.0,5.0,92,16,15,31,60
1264,3.0,7130124,7130123,8894692453611995369654,8894689698535925626048,2755076069743606,2753181986787732,50000,25200,115.75,116.4,1548495300,1548495292,1.0,6.0,1.0,2.0,2.0,22.0,18.0,78.0,16.0,3.0,56.0,8,92,16,15,31
1265,5.0,7130125,7130124,8894695203856812978432,8894692453611995369654,2750244817608778,2755076069743606,340264,50000,117.56,115.75,1548495348,1548495300,3.0,1.0,6.0,1.0,2.0,17.0,22.0,18.0,78.0,16.0,3.0,48,8,92,16,15
1266,7.0,7130126,7130125,8894697955994279378446,8894695203856812978432,2752137466400014,2750244817608778,110000,340264,114.6,117.56,1548495351,1548495348,5.0,3.0,1.0,6.0,1.0,24.0,17.0,22.0,18.0,78.0,16.0,3,48,8,92,16
1267,5.3,7130127,7130126,8894700695243330369698,8894697955994279378446,2739249050991252,2752137466400014,145574,110000,109.71,114.6,1548495452,1548495351,7.0,5.0,3.0,1.0,6.0,77.0,24.0,17.0,22.0,18.0,78.0,101,3,48,8,92
1268,5.0,7130128,7130127,8894703436379661125517,8894700695243330369698,2741136330755819,2739249050991252,21000,145574,95.24,109.71,1548495466,1548495452,5.3,7.0,5.0,3.0,1.0,38.0,77.0,24.0,17.0,22.0,18.0,14,101,3,48,8
1269,6.0,7130129,7130128,8894706178065747695224,8894703436379661125517,2741686086569707,2741136330755819,6720000,21000,120.72,95.24,1548495480,1548495466,5.0,5.3,7.0,5.0,3.0,162.0,38.0,77.0,24.0,17.0,22.0,14,14,101,3,48
1270,3.60938,7130130,7130129,8894708921640303988276,8894706178065747695224,2743574556293052,2741686086569707,42000,6720000,116.26,120.72,1548495482,1548495480,6.0,5.0,5.3,7.0,5.0,122.0,162.0,38.0,77.0,24.0,17.0,2,14,14,101,3
1271,5.0,7130131,7130130,8894711660406072039960,8894708921640303988276,2738765768051684,2743574556293052,21000,42000,119.05,116.26,1548495527,1548495482,3.60938,6.0,5.0,5.3,7.0,15.0,122.0,162.0,38.0,77.0,24.0,45,2,14,14,101
1272,1.0,7130133,7130131,8894717138249319176855,8894711660406072039960,2738527723271323,2738765768051684,1207354,21000,117.14,119.05,1548495561,1548495527,5.0,3.60938,6.0,5.0,5.3,199.0,15.0,122.0,162.0,38.0,77.0,34,45,2,14,14
1273,3.34375,7130134,7130133,8894719878663970001944,8894717138249319176855,2740414650825089,2738527723271323,1207354,1207354,116.47,117.14,1548495563,1548495561,1.0,5.0,3.60938,6.0,5.0,188.0,199.0,15.0,122.0,162.0,38.0,2,34,45,2,14
1274,5.0,7130135,7130134,8894722616952190458475,8894719878663970001944,2738288220456531,2740414650825089,1309297,1207354,116.85,116.47,1548495593,1548495563,3.34375,1.0,5.0,3.60938,6.0,206.0,188.0,199.0,15.0,122.0,162.0,30,2,34,45,2
1275,3.0,7130136,7130135,8894725357127221524038,8894722616952190458475,2740175031065563,2738288220456531,1216774,1309297,116.33,116.85,1548495595,1548495593,5.0,3.34375,1.0,5.0,3.60938,202.0,206.0,188.0,199.0,15.0,122.0,2,30,2,34,45
1276,3.0,7130138,7130136,8894730840464795621671,8894725357127221524038,2742612787218182,2740175031065563,110000,1216774,80.96,116.33,1548495611,1548495595,3.0,5.0,3.34375,1.0,5.0,253.0,202.0,206.0,188.0,199.0,15.0,16,2,30,2,34
1277,3.0,7130139,7130138,8894733584966505053749,8894730840464795621671,2744501709432078,2742612787218182,117669,110000,132.42,80.96,1548495615,1548495611,3.0,3.0,5.0,3.34375,1.0,209.0,253.0,202.0,206.0,188.0,199.0,4,16,2,30,2
1278,5.8125,7130140,7130139,8894736328677881574407,8894733584966505053749,2743711376520658,2744501709432078,100000,117669,130.63,132.42,1548495634,1548495615,3.0,3.0,3.0,5.0,3.34375,0.0,209.0,253.0,202.0,206.0,188.0,19,4,16,2,30
1279,20.0,7130141,7130140,8894739074278716729519,8894736328677881574407,2745600835155112,2743711376520658,70000,100000,118.93,130.63,1548495642,1548495634,5.8125,3.0,3.0,3.0,5.0,4.0,0.0,209.0,253.0,202.0,206.0,8,19,4,16,2
1280,4.0,7130142,7130141,8894741821769933106309,8894739074278716729519,2747491216376790,2745600835155112,1000000,70000,116.34,118.93,1548495645,1548495642,20.0,5.8125,3.0,3.0,3.0,9.0,4.0,0.0,209.0,253.0,202.0,3,8,19,4,16
1281,2.42,7130143,7130142,8894744571152453742483,8894741821769933106309,2749382520636174,2747491216376790,21000,1000000,115.88,116.34,1548495653,1548495645,4.0,20.0,5.8125,3.0,3.0,231.0,9.0,4.0,0.0,209.0,253.0,8,3,8,19,4
1282,3.60938,7130144,7130143,8894747314372370523025,8894744571152453742483,2743219916780542,2749382520636174,78332,21000,122.57,115.88,1548495708,1548495653,2.42,4.0,20.0,5.8125,3.0,40.0,231.0,9.0,4.0,0.0,209.0,55,8,3,8,19
1283,2.9,7130145,7130144,8894750058142043117455,8894747314372370523025,2743769672594430,2743219916780542,400000,78332,115.65,122.57,1548495717,1548495708,3.60938,2.42,4.0,20.0,5.8125,2.0,40.0,231.0,9.0,4.0,0.0,9,55,8,3,8
1284,2.0,7130146,7130145,8894752801121740240327,8894750058142043117455,2742979697122872,2743769672594430,21000,400000,105.82,115.65,1548495742,1548495717,2.9,3.60938,2.42,4.0,20.0,4.0,2.0,40.0,231.0,9.0,4.0,25,9,55,8,3
1285,2.0,7130147,7130146,8894755543311847621852,8894752801121740240327,2742190107381525,2742979697122872,36785,21000,101.31,105.82,1548495767,1548495742,2.0,2.9,3.60938,2.42,4.0,13.0,4.0,2.0,40.0,231.0,9.0,25,25,9,55,8
1286,20.0,7130148,7130147,8894758286051710817265,8894755543311847621852,2742739863195413,2742190107381525,90000,36785,114.94,101.31,1548495782,1548495767,2.0,2.0,2.9,3.60938,2.42,3.0,13.0,4.0,2.0,40.0,231.0,15,25,25,9,55
1287,2.0,7130149,7130148,8894761029341329826566,8894758286051710817265,2743289619009301,2742739863195413,42000,90000,95.84,114.94,1548495797,1548495782,20.0,2.0,2.0,2.9,3.60938,13.0,3.0,13.0,4.0,2.0,40.0,15,15,25,25,9
1288,2.0,7130150,7130149,8894763773180704649755,8894761029341329826566,2743839374823189,2743289619009301,37353,42000,116.25,95.84,1548495809,1548495797,2.0,20.0,2.0,2.0,2.9,374.0,13.0,3.0,13.0,4.0,2.0,12,15,15,25,25
1289,3.0,7130151,7130150,8894766513550539327621,8894763773180704649755,2740369834677866,2743839374823189,42000,37353,105.42,116.25,1548495847,1548495809,2.0,2.0,20.0,2.0,2.0,6.0,374.0,13.0,3.0,13.0,4.0,38,12,15,15,25
1290,3.0,7130152,7130151,8894769254470129819375,8894766513550539327621,2740919590491754,2740369834677866,21000,42000,105.82,105.42,1548495857,1548495847,3.0,2.0,2.0,20.0,2.0,38.0,6.0,374.0,13.0,3.0,13.0,10,38,12,15,15
1291,3.0,7130153,7130152,8894771989247777906047,8894769254470129819375,2734777648086672,2740919590491754,710000,21000,110.45,105.82,1548495911,1548495857,3.0,3.0,2.0,2.0,20.0,58.0,38.0,6.0,374.0,13.0,3.0,54,10,38,12,15
1292,1.4403,7130154,7130153,8894774725910522455086,8894771989247777906047,2736662744549039,2734777648086672,1600000,710000,127.87,110.45,1548495915,1548495911,3.0,3.0,3.0,2.0,2.0,198.0,58.0,38.0,6.0,374.0,13.0,4,54,10,38,12
1293,5.0,7130155,7130154,8894777464459283923749,8894774725910522455086,2738548761468663,2736662744549039,70000,1600000,118.93,127.87,1548495922,1548495915,1.4403,3.0,3.0,3.0,2.0,8.0,198.0,58.0,38.0,6.0,374.0,7,4,54,10,38
1294,1.5,7130156,7130155,8894780202220619193865,8894777464459283923749,2737761335270116,2738548761468663,400000,70000,118.52,118.93,1548495940,1548495922,5.0,1.4403,3.0,3.0,3.0,10.0,8.0,198.0,58.0,38.0,6.0,18,7,4,54,10
1295,1.5,7130157,7130156,8894782940531710277869,8894780202220619193865,2738311091084004,2737761335270116,42000,400000,119.05,118.52,1548495949,1548495940,1.5,5.0,1.4403,3.0,3.0,3.0,10.0,8.0,198.0,58.0,38.0,9,18,7,4,54
1296,1.0,7130158,7130157,8894785679392557175761,8894782940531710277869,2738860846897892,2738311091084004,50000,42000,115.48,119.05,1548495959,1548495949,1.5,1.5,5.0,1.4403,3.0,81.0,3.0,10.0,8.0,198.0,58.0,10,9,18,7,4
1297,5.0,7130159,7130158,8894788414791156693844,8894785679392557175761,2735398599518083,2738860846897892,42000,50000,119.05,115.48,1548495996,1548495959,1.0,1.5,1.5,5.0,1.4403,33.0,81.0,3.0,10.0,8.0,198.0,37,10,9,18,7
1298,3.0,7130160,7130159,8894791149403868178395,8894788414791156693844,2734612711484551,2735398599518083,53000,42000,90.97,119.05,1548496017,1548495996,5.0,1.0,1.5,1.5,5.0,32.0,33.0,81.0,3.0,10.0,8.0,21,37,10,9,18
1299,2.0,7130161,7130160,8894793885901595589863,8894791149403868178395,2736497727411468,2734612711484551,100000,53000,114.67,90.97,1548496022,1548496017,3.0,5.0,1.0,1.5,1.5,3.0,32.0,33.0,81.0,3.0,10.0,5,21,37,10,9
1300,20.0,7130162,7130161,8894796621612898284257,8894793885901595589863,2735711302694394,2736497727411468,90000,100000,112.31,114.67,1548496044,1548496022,2.0,3.0,5.0,1.0,1.5,6.0,3.0,32.0,33.0,81.0,3.0,22,5,21,37,10
1301,3.0,7130163,7130162,8894799357873956792539,8894796621612898284257,2736261058508282,2735711302694394,4000000,90000,115.66,112.31,1548496053,1548496044,20.0,2.0,3.0,5.0,1.0,23.0,6.0,3.0,32.0,33.0,81.0,9,22,5,21,37
1302,1.3,7130164,7130163,8894802094684771114709,8894799357873956792539,2736810814322170,2736261058508282,21000,4000000,119.05,115.66,1548496068,1548496053,3.0,20.0,2.0,3.0,5.0,1.0,23.0,6.0,3.0,32.0,33.0,15,9,22,5,21
1303,18.0,7130165,7130164,8894804833381674656197,8894802094684771114709,2738696903541488,2736810814322170,70000,21000,118.93,119.05,1548496074,1548496068,1.3,3.0,20.0,2.0,3.0,2.0,1.0,23.0,6.0,3.0,32.0,6,15,9,22,5
1304,3.0,7130166,7130165,8894807569953825316709,8894804833381674656197,2736572150660512,2738696903541488,76869,70000,129.93,118.93,1548496109,1548496074,18.0,1.3,3.0,20.0,2.0,31.0,2.0,1.0,23.0,6.0,3.0,35,6,15,9,22
1305,1.3,7130167,7130166,8894810308411948661548,8894807569953825316709,2738458123344839,2736572150660512,60000,76869,115.89,129.93,1548496117,1548496109,3.0,18.0,1.3,3.0,20.0,0.0,31.0,2.0,1.0,23.0,6.0,8,35,6,15,9
1306,1.3,7130168,7130167,8894813048756965575814,8894810308411948661548,2740345016914266,2738458123344839,150000,60000,82.37,115.89,1548496124,1548496117,1.3,3.0,18.0,1.3,3.0,795.0,0.0,31.0,2.0,1.0,23.0,7,8,35,6,15
1307,3.0,7130169,7130168,8894815786975620123388,8894813048756965575814,2738218654547574,2740345016914266,184428,150000,118.16,82.37,1548496154,1548496124,1.3,1.3,3.0,18.0,1.3,1.0,795.0,0.0,31.0,2.0,1.0,30,7,8,35,6
1308,1.3,7130170,7130169,8894818525744030484850,8894815786975620123388,2738768410361462,2738218654547574,100000,184428,125.85,118.16,1548496163,1548496154,3.0,1.3,1.3,3.0,18.0,6.0,1.0,795.0,0.0,31.0,2.0,9,30,7,8,35
1309,20.0,7130171,7130170,8894821266399485923071,8894818525744030484850,2740655455438221,2738768410361462,70000,100000,119.13,125.85,1548496167,1548496163,1.3,3.0,1.3,1.3,3.0,0.0,6.0,1.0,795.0,0.0,31.0,4,9,30,7,8
1310,3.0,7130172,7130171,8894824003590065160380,8894821266399485923071,2737190579237309,2740655455438221,250000,70000,107.32,119.13,1548496209,1548496167,20.0,1.3,3.0,1.3,1.3,38.0,0.0,6.0,1.0,795.0,0.0,42,4,9,30,7
1311,3.0,7130173,7130172,8894826742666919049095,8894824003590065160380,2739076853888715,2737190579237309,250000,250000,110.04,107.32,1548496217,1548496209,3.0,20.0,1.3,3.0,1.3,4.0,38.0,0.0,6.0,1.0,795.0,8,42,4,9,30
1312,1.54,7130174,7130173,8894829482293528751698,8894826742666919049095,2739626609702603,2739076853888715,4000000,250000,114.29,110.04,1548496232,1548496217,3.0,3.0,20.0,1.3,3.0,3.0,4.0,38.0,0.0,6.0,1.0,15,8,42,4,9
1313,50.0,7130175,7130174,8894832223807602573707,8894829482293528751698,2741514073822009,2739626609702603,150000,4000000,115.87,114.29,1548496233,1548496232,1.54,3.0,3.0,20.0,1.3,10.0,3.0,4.0,38.0,0.0,6.0,1,15,8,42,4
1314,1.0,7130176,7130175,8894834960516912534172,8894832223807602573707,2736709309960465,2741514073822009,400000,150000,114.86,115.87,1548496285,1548496233,50.0,1.54,3.0,3.0,20.0,1.0,10.0,3.0,4.0,38.0,0.0,52,1,15,8,42
1315,4.0,7130177,7130176,8894837693767126780263,8894834960516912534172,2733250214246091,2736709309960465,105000,400000,114.29,114.86,1548496326,1548496285,1.0,50.0,1.54,3.0,3.0,14.0,1.0,10.0,3.0,4.0,38.0,41,52,1,15,8
1316,1.0,7130178,7130177,8894840419559527853198,8894837693767126780263,2725792401072935,2733250214246091,21000,105000,119.05,114.29,1548496390,1548496326,4.0,1.0,50.0,1.54,3.0,2.0,14.0,1.0,10.0,3.0,4.0,64,41,52,1,15
1317,3.0,7130179,7130178,8894843145901684740021,8894840419559527853198,2726342156886823,2725792401072935,55000,21000,106.52,119.05,1548496407,1548496390,1.0,4.0,1.0,50.0,1.54,11.0,2.0,14.0,1.0,10.0,3.0,17,64,41,52,1
1318,3.6,7130180,7130179,8894845867468710415564,8894843145901684740021,2721567025675543,2726342156886823,120000,55000,119.07,106.52,1548496452,1548496407,3.0,1.0,4.0,1.0,50.0,35.0,11.0,2.0,14.0,1.0,10.0,45,17,64,41,52
1319,3.6,7130181,7130180,8894848588256601755740,8894845867468710415564,2720787891340176,2721567025675543,42000,120000,105.42,119.07,1548496475,1548496452,3.6,3.0,1.0,4.0,1.0,12.0,35.0,11.0,2.0,14.0,1.0,23,45,17,64,41
1320,3.0,7130182,7130181,8894851310922758622372,8894848588256601755740,2722666156866632,2720787891340176,400000,42000,114.71,105.42,1548496478,1548496475,3.6,3.6,3.0,1.0,4.0,23.0,12.0,35.0,11.0,2.0,14.0,3,23,45,17,64
1321,2.0,7130183,7130182,8894854035468098137299,8894851310922758622372,2724545339514927,2722666156866632,235507,400000,118.76,114.71,1548496480,1548496478,3.0,3.6,3.6,3.0,1.0,141.0,23.0,12.0,35.0,11.0,2.0,2,3,23,45,17
1322,2.0,7130184,7130183,8894856761893537870174,8894854035468098137299,2726425439732875,2724545339514927,4000000,235507,115.66,118.76,1548496495,1548496480,2.0,3.0,3.6,3.6,3.0,12.0,141.0,23.0,12.0,35.0,11.0,15,2,3,23,45
1323,1.3,7130185,7130184,8894859487537470995193,8894856761893537870174,2725643933125019,2726425439732875,50000,4000000,116.33,115.66,1548496515,1548496495,2.0,2.0,3.0,3.6,3.6,387.0,12.0,141.0,23.0,12.0,35.0,20,15,2,3,23
1324,12.0,7130186,7130185,8894862213731159934100,8894859487537470995193,2726193688938907,2725643933125019,93024,50000,110.76,116.33,1548496529,1548496515,1.3,2.0,2.0,3.0,3.6,26.0,387.0,12.0,141.0,23.0,12.0,14,20,15,2,3
1325,5.0,7130187,7130186,8894864941805753949072,8894862213731159934100,2728074594014972,2726193688938907,21000,93024,105.82,110.76,1548496535,1548496529,12.0,1.3,2.0,2.0,3.0,4.0,26.0,387.0,12.0,141.0,23.0,6,14,20,15,2
1326,2.0,7130188,7130187,8894867667765968432216,8894864941805753949072,2725960214483144,2728074594014972,120000,21000,116.77,105.82,1548496567,1548496535,5.0,12.0,1.3,2.0,2.0,5.0,4.0,26.0,387.0,12.0,141.0,32,6,14,20,15
1327,3.0,7130189,7130188,8894870390282832946314,8894867667765968432216,2722516864514098,2725960214483144,93536,120000,110.59,116.77,1548496604,1548496567,2.0,5.0,12.0,1.3,2.0,42.0,5.0,4.0,26.0,387.0,12.0,37,32,6,14,20
1328,2.0,7130190,7130189,8894873110690745398798,8894870390282832946314,2720407912452484,2722516864514098,211396,93536,114.02,110.59,1548496639,1548496604,3.0,2.0,5.0,12.0,1.3,23.0,42.0,5.0,4.0,26.0,387.0,35,37,32,6,14
1329,2.0,7130191,7130190,8894875831648413665170,8894873110690745398798,2720957668266372,2720407912452484,21000,211396,116.26,114.02,1548496648,1548496639,2.0,3.0,2.0,5.0,12.0,34.0,23.0,42.0,5.0,4.0,26.0,9,35,37,32,6
1330,3.0,7130192,7130191,8894878554484430356888,8894875831648413665170,2722836016691718,2720957668266372,1600000,21000,127.87,116.26,1548496652,1548496648,2.0,2.0,3.0,2.0,5.0,67.0,34.0,23.0,42.0,5.0,4.0,4,9,35,37,32
1331,5.0,7130195,7130192,8894886722300875381309,8894878554484430356888,2720495144199321,2722836016691718,21000,1600000,124.22,127.87,1548496714,1548496652,3.0,2.0,2.0,3.0,2.0,3.0,67.0,34.0,23.0,42.0,5.0,62,4,9,35,37
1332,2.0,7130196,7130195,8894889443345775394518,8894886722300875381309,2721044900013209,2720495144199321,70000,21000,118.93,124.22,1548496727,1548496714,5.0,3.0,2.0,2.0,3.0,6.0,3.0,67.0,34.0,23.0,42.0,13,62,4,9,35
1333,1.0,7130197,7130196,8894892163611796016531,8894889443345775394518,2720266020622013,2721044900013209,118580,70000,114.06,118.93,1548496751,1548496727,2.0,5.0,3.0,2.0,2.0,8.0,6.0,3.0,67.0,34.0,23.0,24,13,62,4,9
1334,2.0,7130198,7130197,8894894885755827345313,8894892163611796016531,2722144031328782,2720266020622013,21000,118580,116.22,114.06,1548496758,1548496751,1.0,2.0,5.0,3.0,2.0,15.0,8.0,6.0,3.0,67.0,34.0,7,24,13,62,4
1335,20.0,7130199,7130198,8894897609778786378280,8894894885755827345313,2724022959032967,2722144031328782,70000,21000,119.13,116.22,1548496760,1548496758,2.0,1.0,2.0,5.0,3.0,8.0,15.0,8.0,6.0,3.0,67.0,2,7,24,13,62
1336,2.0,7130200,7130199,8894900333021411889670,8894897609778786378280,2723242625511390,2724022959032967,21000,70000,119.05,119.13,1548496782,1548496760,20.0,2.0,1.0,2.0,5.0,1.0,8.0,15.0,8.0,6.0,3.0,22,2,7,24,13
1337,4.5,7130201,7130200,8894903052824668275237,8894900333021411889670,2719803256385567,2723242625511390,104688,21000,114.63,119.05,1548496819,1548496782,2.0,20.0,2.0,1.0,2.0,19.0,1.0,8.0,15.0,8.0,6.0,37,22,2,7,24
1338,3.0,7130202,7130201,8894905766537535805782,8894903052824668275237,2713712867530545,2719803256385567,87939,104688,111.72,114.63,1548496873,1548496819,4.5,2.0,20.0,2.0,1.0,39.0,19.0,1.0,8.0,15.0,8.0,54,37,22,2,7
1339,3.0,7130203,7130202,8894908479475104039117,8894905766537535805782,2712937568233335,2713712867530545,21000,87939,115.89,111.72,1548496893,1548496873,3.0,4.5,2.0,20.0,2.0,105.0,39.0,19.0,1.0,8.0,15.0,20,54,37,22,2
