,height,date,difficulty,gaslimit,rate,gasprice,confirmtime
22034,7130248,26181703,2.69145,42000,116.07,2.4,14
22035,7130248,26181703,2.69145,21000,119.05,8,14
22036,7130248,26181703,2.69145,70000,119.13,20,16
22037,7130248,26181703,2.69145,42000,119.05,20,16
22038,7130248,26181703,2.69145,70000,119.13,20,16
22039,7130248,26181703,2.69145,50000,108.23,17.6,16
22040,7130248,26181703,2.69145,45272,118.76,9.3,16
22041,7130248,26181703,2.69145,60000,115.89,10,16
22042,7130248,26181703,2.69145,21000,116.14,41,16
22043,7130248,26181703,2.69145,21000,119.05,8,16
22044,7130248,26181703,2.69145,4000000,114.29,25,16
22045,7130248,26181703,2.69145,42000,119.05,20,16
22046,7130248,26181703,2.69145,42000,119.05,20,16
22047,7130248,26181703,2.69145,42000,119.05,20,16
22048,7130248,26181703,2.69145,42000,119.05,20,16
22049,7130248,26181703,2.69145,70000,119.13,20,16
22050,7130248,26181703,2.69145,21000,95.24,10,16
22051,7130248,26181703,2.69145,102844,97.23,2,16
22052,7130248,26181703,2.69145,70000,118.93,20,16
22053,7130248,26181703,2.69145,90000,114.94,29,30
22054,7130248,26181703,2.69145,400000,115.22,14,37
22055,7130249,26181744,2.68806,200000,115.03,13,0
22056,7130249,26181744,2.68806,38397,114.67,41,0
22057,7130249,26181744,2.68806,200000,119.05,20,2
22058,7130249,26181744,2.68806,37078,101.14,8,2
22059,7130249,26181744,2.68806,60000,115.89,10,2
22060,7130249,26181744,2.68806,21000,102.04,14,2
22061,7130249,26181744,2.68806,59418,107.92,11,2
22062,7130249,26181744,2.68806,70000,119.13,20,2
22063,7130249,26181744,2.68806,200000,95.24,10,2
22064,7130249,26181744,2.68806,60000,115.89,10,2
22065,7130249,26181744,2.68806,21000,79.37,6,4
22066,7130249,26181744,2.68806,21000,102.04,14,5
22067,7130249,26181744,2.68806,250000,121.71,5,5
22068,7130249,26181744,2.68806,62589,100.92,8,5
22069,7130249,26181744,2.68806,21000,119.05,20,9
22070,7130249,26181744,2.68806,77000,118.22,29,15
22071,7130249,26181744,2.68806,21000,119.05,16,15
22072,7130249,26181744,2.68806,70000,118.64,8,18
22073,7130249,26181744,2.68806,90000,117.13,13.333,20
22074,7130249,26181744,2.68806,104354,114.99,8,20
22075,7130249,26181744,2.68806,100000,120.82,11.2,20
22076,7130249,26181744,2.68806,200000,116.41,20,22
22077,7130249,26181744,2.68806,400000,111.87,14,22
22078,7130249,26181744,2.68806,400000,118.55,14,24
22079,7130249,26181744,2.68806,420000,114.42,35,26
22080,7130249,26181744,2.68806,21000,116.14,41,28
22081,7130249,26181744,2.68806,211396,114.02,5,28
22082,7130249,26181744,2.68806,3000000,116.16,30,30
22083,7130249,26181744,2.68806,21000,119.05,8,32
22084,7130249,26181744,2.68806,22485,116.38,3,32
22085,7130249,26181744,2.68806,400000,118.05,14,34
22086,7130249,26181744,2.68806,21000,116.14,41,34
22087,7130249,26181744,2.68806,400000,118.09,14,34
22088,7130249,26181744,2.68806,21000,119.05,8,34
22089,7130249,26181744,2.68806,500000,117.11,8,36
22090,7130249,26181744,2.68806,78300,127.71,8,36
22091,7130249,26181744,2.68806,65000,119.68,10,36
22092,7130249,26181744,2.68806,972418,117.23,5,38
22093,7130249,26181744,2.68806,70000,119.13,20,38
22094,7130249,26181744,2.68806,60000,120.94,20,40
22095,7130249,26181744,2.68806,158133,114.98,3.3,55
22096,7130250,26181815,2.68598,70000,119.33,20,2
22097,7130250,26181815,2.68598,70000,119.13,20,2
22098,7130250,26181815,2.68598,70000,118.93,20,2
22099,7130250,26181815,2.68598,70000,119.13,20,2
22100,7130250,26181815,2.68598,37327,120.17,41,4
22101,7130250,26181815,2.68598,66666,113.33,66,11
22102,7130250,26181815,2.68598,74120,113.33,20,12
22103,7130250,26181815,2.68598,42000,118.45,51,12
22104,7130250,26181815,2.68598,60000,112.63,20,24
22105,7130251,26181830,2.68653,1700000,112.03,9,0
22106,7130251,26181830,2.68653,70000,119.13,20,2
22107,7130251,26181830,2.68653,70000,118.93,20,2
22108,7130251,26181830,2.68653,211396,114.02,5,2
22109,7130251,26181830,2.68653,21000,95.24,5,2
22110,7130251,26181830,2.68653,70000,118.93,20,2
22111,7130251,26181830,2.68653,52733,113.78,15,6
22112,7130251,26181830,2.68653,60000,102.79,8,6
22113,7130251,26181830,2.68653,21000,119.05,8,9
22114,7130251,26181830,2.68653,42000,116.24,3,11
22115,7130251,26181830,2.68653,60000,100.03,8,11
22116,7130251,26181830,2.68653,21000,119.05,8,11
22117,7130251,26181830,2.68653,333996,116.23,5.5,11
22118,7130251,26181830,2.68653,55000,137.38,10.1,11
22119,7130251,26181830,2.68653,68291,124.15,9.2,13
22120,7130251,26181830,2.68653,21000,126.98,15,13
22121,7130251,26181830,2.68653,100000,132.15,4,19
22122,7130251,26181830,2.68653,21000,119.05,12,19
22123,7130251,26181830,2.68653,100000,88.52,5,23
22124,7130251,26181830,2.68653,400000,115.43,14,23
22125,7130251,26181830,2.68653,400000,111.87,14,25
22126,7130251,26181830,2.68653,21000,129.87,11,29
22127,7130251,26181830,2.68653,100652,119.41,8,29
22128,7130251,26181830,2.68653,62862,100.31,8,31
22129,7130251,26181830,2.68653,400000,117.95,14,35
22130,7130251,26181830,2.68653,65000,113.2,9.1,37
22131,7130251,26181830,2.68653,21000,95.24,5,37
22132,7130251,26181830,2.68653,21000,119.05,8,39
22133,7130251,26181830,2.68653,21000,79.37,6,42
22134,7130251,26181830,2.68653,500000,118.26,8,42
22135,7130251,26181830,2.68653,250000,112.92,4,53
22136,7130251,26181830,2.68653,250000,129.63,4,86
22137,7130252,26181840,2.68708,250000,121.97,4,10
22138,7130252,26181840,2.68708,4000000,116.25,2.5,10
22139,7130252,26181840,2.68708,38306,116.09,2,16
22140,7130252,26181840,2.68708,710000,110.45,5,23
22141,7130252,26181840,2.68708,710000,110.45,5,52
22142,7130252,26181840,2.68708,4000000,115.66,6,52
22143,7130252,26181840,2.68708,250000,96.64,4,61
22144,7130252,26181840,2.68708,1600000,127.87,3,76
22145,7130252,26181840,2.68708,1600000,127.87,3,78
22146,7130252,26181840,2.68708,1600000,127.87,3,78
22147,7130252,26181840,2.68708,1600000,127.87,3,78
22148,7130252,26181840,2.68708,1600000,127.87,3,78
22149,7130252,26181840,2.68708,1600000,127.87,3,78
22150,7130252,26181840,2.68708,293691,127.69,2,82
22151,7130252,26181840,2.68708,100000,100.43,3,92
22152,7130252,26181840,2.68708,710000,110.45,5,94
22153,7130253,26181929,2.68238,79726,121.61,20,1
22154,7130253,26181929,2.68238,21000,116.14,41,1
22155,7130253,26181929,2.68238,70000,118.93,20,4
22156,7130253,26181929,2.68238,74898,111.36,20,4
22157,7130253,26181929,2.68238,21000,119.05,20,4
22158,7130253,26181929,2.68238,200000,119.05,20,11
22159,7130253,26181929,2.68238,90000,119.05,40,13
22160,7130253,26181929,2.68238,21000,95.24,10,13
22161,7130253,26181929,2.68238,157941,115.12,3.3,13
22162,7130253,26181929,2.68238,166666,114.29,50,15
22163,7130253,26181929,2.68238,70000,105.98,10,15
22164,7130253,26181929,2.68238,150000,110.67,11,17
22165,7130253,26181929,2.68238,166666,114.29,50,17
22166,7130253,26181929,2.68238,21000,119.05,16,17
22167,7130253,26181929,2.68238,100000,109.47,4,17
22168,7130253,26181929,2.68238,116000,114.55,10,20
22169,7130253,26181929,2.68238,80684,116.28,2,20
22170,7130253,26181929,2.68238,21000,119.05,8,20
22171,7130253,26181929,2.68238,52073,117.1,41,22
22172,7130253,26181929,2.68238,21000,114.29,50,22
22173,7130253,26181929,2.68238,21000,119.05,8,22
22174,7130253,26181929,2.68238,21000,116.32,2.6,22
22175,7130253,26181929,2.68238,115168,117.48,20,22
22176,7130253,26181929,2.68238,6720000,110.66,20,22
22177,7130254,26182103,2.67246,21000,114.29,25,1
22178,7130254,26182103,2.67246,36801,111.88,41,20
22179,7130254,26182103,2.67246,21000,119.05,8,24
22180,7130254,26182103,2.67246,160000,119.31,8.5,24
22181,7130254,26182103,2.67246,250000,108.84,12,26
22182,7130254,26182103,2.67246,21000,103.52,9.2,30
22183,7130254,26182103,2.67246,54987,109.12,5,32
22184,7130254,26182103,2.67246,21000,119.05,8,32
22185,7130254,26182103,2.67246,181000,120.24,5.505,32
22186,7130254,26182103,2.67246,100000,115.89,3,34
22187,7130254,26182103,2.67246,21000,119.05,16,34
22188,7130254,26182103,2.67246,21000,116.14,41,38
22189,7130254,26182103,2.67246,21000,129.87,11,38
22190,7130254,26182103,2.67246,60000,114.01,60,40
22191,7130254,26182103,2.67246,1000000,115.83,9.3,40
22192,7130254,26182103,2.67246,100000,109.47,4,40
22193,7130254,26182103,2.67246,30000,111.11,30,45
22194,7130254,26182103,2.67246,21000,95.24,10,45
22195,7130254,26182103,2.67246,21000,126.98,15,45
22196,7130254,26182103,2.67246,295021,118.64,3,47
22197,7130254,26182103,2.67246,90000,119.05,8,49
22198,7130254,26182103,2.67246,420000,114.48,35,51
22199,7130254,26182103,2.67246,90000,114.94,29,51
22200,7130254,26182103,2.67246,1000000,106.37,10,55
22201,7130254,26182103,2.67246,200000,113.1,80,57
22202,7130254,26182103,2.67246,74816,111.57,20,57
22203,7130254,26182103,2.67246,75072,110.93,20,59
22204,7130254,26182103,2.67246,75200,110.62,20,59
22205,7130254,26182103,2.67246,91645,110.12,3,62
22206,7130254,26182103,2.67246,60000,119.05,8,62
22207,7130254,26182103,2.67246,166666,114.29,50,64
22208,7130254,26182103,2.67246,21000,116.24,2,68
22209,7130254,26182103,2.67246,45000,114.94,58,68
22210,7130254,26182103,2.67246,50000,95.24,10,68
22211,7130254,26182103,2.67246,21000,119.05,12,72
22212,7130254,26182103,2.67246,98065,120.9,9.2,72
22213,7130254,26182103,2.67246,21000,79.37,6,74
22214,7130254,26182103,2.67246,75156,110.73,20,76
22215,7130254,26182103,2.67246,21000,119.05,8,78
22216,7130254,26182103,2.67246,90000,114.29,25,82
22217,7130254,26182103,2.67246,21000,119.05,8,82
22218,7130254,26182103,2.67246,107000,118.3,11,84
22219,7130254,26182103,2.67246,250000,133.73,5,84
22220,7130254,26182103,2.67246,75156,110.73,20,84
22221,7130254,26182103,2.67246,400000,118.76,20,86
22222,7130254,26182103,2.67246,250000,127.91,2,86
22223,7130254,26182103,2.67246,21000,119.05,8,86
22224,7130254,26182103,2.67246,500000,117.07,8,88
22225,7130254,26182103,2.67246,21000,119.05,8,90
22226,7130254,26182103,2.67246,90000,127.09,3,90
22227,7130255,26182122,2.6717,65000,118.38,10,12
22228,7130255,26182122,2.6717,21000,114.29,50,12
22229,7130255,26182122,2.6717,195134,114.67,5.5,14
22230,7130255,26182122,2.6717,65000,119.68,10,14
22231,7130255,26182122,2.6717,250000,115.82,20,14
22232,7130255,26182122,2.6717,710000,110.45,5,16
22233,7130255,26182122,2.6717,70000,118.93,20,16
22234,7130255,26182122,2.6717,70000,118.93,20,18
22235,7130255,26182122,2.6717,21000,126.98,15,18
22236,7130255,26182122,2.6717,70000,119.13,20,18
22237,7130255,26182122,2.6717,70000,105.8,10,20
22238,7130255,26182122,2.6717,104858,114.44,40,53
22239,7130255,26182122,2.6717,105156,114.12,40,59
22240,7130255,26182122,2.6717,105210,114.06,40,70
22241,7130255,26182122,2.6717,150000,114.29,50,72
22242,7130255,26182122,2.6717,86374,115.78,7,78
22243,7130255,26182122,2.6717,21000,95.24,10,78
22244,7130256,26182139,2.67225,42000,115.64,3,31
22245,7130256,26182139,2.67225,336004,86.85,2,31
22246,7130256,26182139,2.67225,21000,115.71,2,31
22247,7130256,26182139,2.67225,21000,115.86,2,33
22248,7130256,26182139,2.67225,21000,115.64,2,33
22249,7130256,26182139,2.67225,21000,115.6,2,35
22250,7130256,26182139,2.67225,52698,94.88,2,35
22251,7130256,26182139,2.67225,52762,94.77,2,35
22252,7130256,26182139,2.67225,1000000,115.73,2,37
22253,7130256,26182139,2.67225,21000,115.62,2,54
22254,7130256,26182139,2.67225,21000,116.4,2,64
22255,7130256,26182139,2.67225,100000,115.73,3,66
22256,7130256,26182139,2.67225,100000,116.25,3,66
22257,7130256,26182139,2.67225,100000,115.65,3,66
22258,7130256,26182139,2.67225,100000,116.32,3,66
22259,7130256,26182139,2.67225,1000000,115.84,2,76
22260,7130256,26182139,2.67225,90000,94.24,2,81
22261,7130256,26182139,2.67225,109165,115.9,1.61,91
22262,7130256,26182139,2.67225,300000,115.64,2,93
22263,7130256,26182139,2.67225,63000,116.02,2,98
22264,7130257,26182142,2.67411,100000,115.65,1.5,86
22265,7130258,26182152,2.67466,159988,129.5,2.016,0
22266,7130258,26182152,2.67466,95000,116.14,41,0
22267,7130258,26182152,2.67466,150000,113.62,1.6,2
22268,7130258,26182152,2.67466,21000,119.05,8,2
22269,7130258,26182152,2.67466,441305,120.26,1.7,73
22270,7130259,26182213,2.6739,21000,116.38,2,2
22271,7130259,26182213,2.6739,23000,118.76,8,2
22272,7130259,26182213,2.6739,126439,114.87,31,2
22273,7130259,26182213,2.6739,21000,115.88,2,2
22274,7130259,26182213,2.6739,21000,119.05,8,2
22275,7130259,26182213,2.6739,250000,107.4,2,2
22276,7130259,26182213,2.6739,250000,113.85,16,2
22277,7130259,26182213,2.6739,90000,115.74,2,2
22278,7130259,26182213,2.6739,360000,112.7,6.504,2
22279,7130259,26182213,2.6739,150000,82.98,8,2
22280,7130259,26182213,2.6739,171783,112.38,4.6,4
22281,7130259,26182213,2.6739,90000,115.64,2,4
22282,7130259,26182213,2.6739,400000,117.47,14,4
22283,7130259,26182213,2.6739,21000,105.82,9,4
22284,7130259,26182213,2.6739,21000,119.05,8,4
22285,7130259,26182213,2.6739,90000,126.96,15,4
22286,7130259,26182213,2.6739,150000,110.74,11,4
22287,7130259,26182213,2.6739,100000,109.47,4,4
22288,7130259,26182213,2.6739,75280,110.42,20,4
22289,7130259,26182213,2.6739,6720000,120.56,20,4
22290,7130259,26182213,2.6739,500000,113.9,9.3,4
22291,7130259,26182213,2.6739,90000,95.24,10,6
22292,7130259,26182213,2.6739,145803,109.16,6,6
22293,7130259,26182213,2.6739,82053,121.87,3,6
22294,7130259,26182213,2.6739,90000,95.24,10,8
22295,7130259,26182213,2.6739,90000,95.24,10,8
22296,7130259,26182213,2.6739,57146,113.89,50,8
22297,7130259,26182213,2.6739,150000,121.7,5.95,8
22298,7130259,26182213,2.6739,21000,119.05,8,8
22299,7130259,26182213,2.6739,36721,102.12,8,8
22300,7130259,26182213,2.6739,51674,114.52,50,8
22301,7130259,26182213,2.6739,250000,138.82,2,8
22302,7130259,26182213,2.6739,400000,117.71,14,8
22303,7130259,26182213,2.6739,81568,91.95,2,8
22304,7130259,26182213,2.6739,90000,116.29,2,8
22305,7130259,26182213,2.6739,90000,116.26,2,8
22306,7130259,26182213,2.6739,158133,114.98,3.3,13
22307,7130259,26182213,2.6739,55000,125.06,10,13
22308,7130259,26182213,2.6739,21000,119.05,12,13
22309,7130259,26182213,2.6739,21000,119.05,8,15
22310,7130259,26182213,2.6739,21000,116.24,4,15
22311,7130259,26182213,2.6739,70000,118.93,20,17
22312,7130259,26182213,2.6739,150000,115.15,50,17
22313,7130259,26182213,2.6739,70000,119.13,20,17
22314,7130259,26182213,2.6739,70000,119.13,20,17
22315,7130259,26182213,2.6739,70000,119.13,20,17
22316,7130259,26182213,2.6739,70000,119.13,20,17
22317,7130259,26182213,2.6739,710000,110.45,5,19
22318,7130259,26182213,2.6739,1000000,112.76,6,19
22319,7130259,26182213,2.6739,100000,114.31,5,19
22320,7130259,26182213,2.6739,90000,115.5,2,19
22321,7130259,26182213,2.6739,21000,95.24,5,21
22322,7130259,26182213,2.6739,4000000,115.66,6,21
22323,7130259,26182213,2.6739,60000,115.89,10,21
22324,7130261,26182240,2.675,50000,116.24,1,0
22325,7130261,26182240,2.675,50000,116.24,1,0
22326,7130261,26182240,2.675,21000,115.56,3,0
22327,7130261,26182240,2.675,50000,115.67,1,0
22328,7130261,26182240,2.675,21000,95.24,10,0
22329,7130261,26182240,2.675,42000,116.41,3,0
22330,7130261,26182240,2.675,50000,116.43,1,2
22331,7130261,26182240,2.675,70000,119.13,20,4
22332,7130261,26182240,2.675,50000,115.81,1,4
22333,7130261,26182240,2.675,360000,115.89,6.322,4
22334,7130261,26182240,2.675,50000,115.9,1,4
22335,7130261,26182240,2.675,76869,92.13,3,4
22336,7130261,26182240,2.675,70000,118.93,20,4
22337,7130261,26182240,2.675,70000,118.93,20,4
22338,7130261,26182240,2.675,350000,110.1,5,4
22339,7130261,26182240,2.675,340000,119.27,6.1,4
22340,7130261,26182240,2.675,21000,119.05,8,6
22341,7130261,26182240,2.675,21000,126.98,15,6
22342,7130261,26182240,2.675,60000,115.89,10,6
22343,7130261,26182240,2.675,70000,119.13,20,6
22344,7130261,26182240,2.675,70000,119.13,20,6
22345,7130261,26182240,2.675,21000,109.89,13,6
22346,7130261,26182240,2.675,70000,119.13,20,6
22347,7130261,26182240,2.675,70000,119.13,20,6
22348,7130261,26182240,2.675,60000,115.89,10,6
22349,7130261,26182240,2.675,50000,116.24,1,6
22350,7130261,26182240,2.675,21000,95.24,5,6
22351,7130261,26182240,2.675,50000,116.14,1,6
22352,7130261,26182240,2.675,50000,115.57,1,6
22353,7130261,26182240,2.675,50000,115.62,1,8
22354,7130261,26182240,2.675,50000,115.67,1,8
22355,7130261,26182240,2.675,158133,114.98,3.3,8
22356,7130261,26182240,2.675,50000,115.52,1,8
22357,7130261,26182240,2.675,21000,119.05,8,8
22358,7130261,26182240,2.675,50000,116.29,1,8
22359,7130261,26182240,2.675,21000,119.05,8,8
22360,7130261,26182240,2.675,21000,119.05,8,8
22361,7130261,26182240,2.675,2451000,115.63,6,19
22362,7130261,26182240,2.675,4000000,115.66,6,23
22363,7130262,26182254,2.67555,21000,119.05,8,1
22364,7130262,26182254,2.67555,21000,119.05,8,1
22365,7130262,26182254,2.67555,21000,95.24,10,7
22366,7130262,26182254,2.67555,90000,115.83,2,7
22367,7130262,26182254,2.67555,211396,114.02,5,7
22368,7130262,26182254,2.67555,104000,116.78,13,10
22369,7130262,26182254,2.67555,90000,115.9,2,10
22370,7130262,26182254,2.67555,60000,106.32,10.2,10
22371,7130262,26182254,2.67555,109165,116.33,2,10
22372,7130262,26182254,2.67555,21000,115.66,2.6,12
22373,7130262,26182254,2.67555,21000,119.05,8,12
22374,7130262,26182254,2.67555,21000,119.05,20,14
22375,7130262,26182254,2.67555,500000,111.04,1.5,58
22376,7130262,26182254,2.67555,500000,111.04,1.5,58
22377,7130263,26182336,2.67218,47675,114.41,11,0
22378,7130263,26182336,2.67218,250000,101.92,5,0
22379,7130263,26182336,2.67218,70000,105.98,10,2
22380,7130263,26182336,2.67218,35000,105.25,9.2,2
22381,7130263,26182336,2.67218,21000,114.94,58,2
22382,7130263,26182336,2.67218,21000,126.98,15,3
22383,7130263,26182336,2.67218,21000,119.05,8,4
22384,7130263,26182336,2.67218,63000,116.24,2,4
22385,7130263,26182336,2.67218,60000,106.75,20,4
22386,7130263,26182336,2.67218,250000,115.78,4,4
22387,7130263,26182336,2.67218,100000,109.47,4,6
22388,7130263,26182336,2.67218,21000,119.05,8,6
22389,7130263,26182336,2.67218,21000,119.05,40,6
22390,7130263,26182336,2.67218,21000,95.24,10,6
22391,7130263,26182336,2.67218,250000,100.7,4,6
22392,7130263,26182336,2.67218,62064,126.1,9.2,6
22393,7130263,26182336,2.67218,105082,114.2,40,6
22394,7130263,26182336,2.67218,150000,110.66,11,6
22395,7130263,26182336,2.67218,21000,119.05,40,6
22396,7130263,26182336,2.67218,21000,119.05,40,6
22397,7130263,26182336,2.67218,21000,119.05,8,6
22398,7130263,26182336,2.67218,125815,119.41,6,6
22399,7130263,26182336,2.67218,21000,119.05,16,6
22400,7130263,26182336,2.67218,21000,119.05,8,11
22401,7130263,26182336,2.67218,37435,117.44,9.3,11
22402,7130263,26182336,2.67218,120000,107.61,10,12
22403,7130263,26182336,2.67218,146627,107.23,6,12
22404,7130263,26182336,2.67218,210000,120.71,6,12
22405,7130263,26182336,2.67218,44053,103.94,8,13
22406,7130263,26182336,2.67218,90000,118.76,8,13
22407,7130263,26182336,2.67218,60000,132.37,8,13
22408,7130263,26182336,2.67218,200000,114.32,8,14
22409,7130263,26182336,2.67218,100000,109.78,4,15
22410,7130263,26182336,2.67218,52605,112.65,27,16
22411,7130263,26182336,2.67218,180000,122.73,11,19
22412,7130263,26182336,2.67218,40000,119.05,8,32
22413,7130263,26182336,2.67218,119902,125.1,2,32
22414,7130263,26182336,2.67218,195782,113.26,9.2,32
22415,7130263,26182336,2.67218,21000,115.5,2,32
22416,7130263,26182336,2.67218,103190,116.29,40,32
22417,7130263,26182336,2.67218,81506,122.69,2,34
22418,7130263,26182336,2.67218,21000,95.24,5,34
22419,7130263,26182336,2.67218,21000,119.05,8,36
22420,7130263,26182336,2.67218,150000,110.66,11,38
22421,7130263,26182336,2.67218,150000,115.87,50,38
22422,7130263,26182336,2.67218,150000,116.02,50,38
22423,7130263,26182336,2.67218,500000,78.7,2.4,38
22424,7130263,26182336,2.67218,150000,116.02,50,38
22425,7130263,26182336,2.67218,150000,116.04,50,38
22426,7130263,26182336,2.67218,150000,117.12,50,38
22427,7130263,26182336,2.67218,70000,118.93,20,40
22428,7130263,26182336,2.67218,36921,118.91,41,40
22429,7130263,26182336,2.67218,22000,119.02,16,40
22430,7130263,26182336,2.67218,70000,119.13,20,40
22431,7130264,26182343,2.67403,21000,119.05,20,2
22432,7130264,26182343,2.67403,50000,114.88,1.4,4
